projectDescriptionID,trapVisitID,visitTime,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,waterTemp,turbidity
2,6087,2012-12-23T10:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5367,3.400000095,3.700000048,Yes,9.100000381,4.920000076
2,6276,2012-12-23T14:30:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,6555,4.400000095,4.5,Yes,9.5,6.53000021
2,6088,2012-12-24T10:50:00Z,Herringer Riffle,Herringer_west,End trapping,Processed fish,Trap functioning normally,5035,3.299999952,,Yes,9,7.769999981
2,6183,2012-12-24T11:05:00Z,Herringer Riffle,Herringer_east,End trapping,Processed fish,Trap functioning normally,7301,4.800000191,,Yes,9,7.769999981
2,6277,2012-12-24T13:50:23Z,Gateway Riffle,Gateway_main1,End trapping,Processed fish,Trap functioning normally,6226,3.799999952,,Yes,10,9.020000458
2,6089,2012-12-26T11:12:00Z,Herringer Riffle,Herringer_west,Start trap & begin trapping,Not applicable,Trap functioning normally,,,3.799999952,Yes,8.899999619,7.369999886
2,6184,2012-12-26T11:14:00Z,Herringer Riffle,Herringer_east,Start trap & begin trapping,Not applicable,Trap functioning normally,,,5.199999809,Yes,8.899999619,7.369999886
2,6278,2012-12-26T12:00:23Z,Gateway Riffle,Gateway_main1,Start trap & begin trapping,Not applicable,Trap functioning normally,,,4.099999905,Yes,9,6.53000021
2,6090,2012-12-27T11:10:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5653,4,4,Yes,8.100000381,4.849999905
2,6279,2012-12-27T11:26:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning but not normally,5653,4.099999905,4.199999809,Yes,8.899999619,5.019999981
2,6185,2012-12-27T12:37:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,8330,5.199999809,5.400000095,Yes,8.100000381,4.849999905
2,6280,2012-12-28T10:30:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,5938,4.199999809,4.099999905,Yes,9,4.579999924
2,6091,2012-12-28T12:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5795,3.700000048,3.799999952,Yes,8.5,4.639999866
2,6186,2012-12-28T13:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7938,5.300000191,5.099999905,Yes,8.5,4.639999866
2,6092,2012-12-29T09:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4798,3.700000048,3.799999952,Yes,8.899999619,3.579999924
2,6187,2012-12-29T10:20:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6370,5.400000095,5.300000191,Yes,8.899999619,3.579999924
2,6281,2012-12-29T12:30:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning but not normally,6080,3.900000095,4.5,Yes,9.199999809,4.199999809
2,6282,2012-12-30T09:30:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,5035,4.300000191,4.199999809,Yes,8.800000191,3.349999905
2,6093,2012-12-30T13:07:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning but not normally,6318,3.900000095,4.199999809,Yes,8.800000191,2.710000038
2,6188,2012-12-30T14:48:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,8869,5.400000095,5.199999809,Yes,8.800000191,2.710000038
2,6094,2012-12-31T11:48:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5178,3.900000095,3.700000048,Yes,8.5,2.900000095
2,6283,2012-12-31T13:00:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,6840,4.099999905,4,Yes,8.899999619,3.549999952
2,6189,2012-12-31T13:41:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7105,5.300000191,5.199999809,Yes,8.5,2.900000095
2,6190,2013-01-01T09:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6125,5.199999809,5.099999905,Yes,7.900000095,2.890000105
2,6095,2013-01-01T11:20:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5415,3.900000095,3.900000095,Yes,7.900000095,2.890000105
2,6284,2013-01-01T15:00:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,6175,4.099999905,4,Yes,9,3.329999924
2,6285,2013-01-02T11:00:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,4893,4,4,Yes,8.100000381,3.339999914
2,6096,2013-01-02T12:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5510,3.5,3.599999905,Yes,8,2.640000105
2,6191,2013-01-02T13:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,8526,5.300000191,5,Yes,8,2.640000105
2,6097,2013-01-03T12:54:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5605,3.799999952,3.799999952,Yes,7.5,3.00999999
2,6286,2013-01-03T13:00:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning but not normally,3895,3.700000048,3.900000095,Yes,8.100000381,2.769999981
2,6192,2013-01-03T15:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7938,5.099999905,5.199999809,Yes,7.5,3.00999999
2,6098,2013-01-04T10:16:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4750,3.599999905,3.599999905,Yes,7.5,2.480000019
2,6287,2013-01-04T11:00:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,5083,3.700000048,3.700000048,Yes,8.5,3.00999999
2,6193,2013-01-04T13:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6909,5.199999809,5,Yes,7.5,2.480000019
2,6099,2013-01-05T09:20:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4940,3.700000048,3.700000048,Yes,7.800000191,1.860000014
2,6194,2013-01-05T10:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6370,5.099999905,5.199999809,Yes,7.800000191,1.860000014
2,6288,2013-01-05T13:15:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,,3.5,3.200000048,Yes,8.800000191,2.579999924
2,6290,2013-01-06T09:15:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,9405,3.5,3.5,Yes,9,2.74000001
2,6195,2013-01-06T12:25:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7889,6,5.199999809,Yes,9,2.160000086
2,6100,2013-01-06T12:26:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5843,4.400000095,3.700000048,Yes,9,2.160000086
2,6291,2013-01-07T10:30:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap stopped functioning,4940,0,3.5,Yes,9,2.569999933
2,6101,2013-01-07T10:51:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4798,3.400000095,3.599999905,Yes,8,1.549999952
2,6196,2013-01-07T11:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7154,5,5.199999809,Yes,8,1.549999952
2,6102,2013-01-08T11:10:00Z,Herringer Riffle,Herringer_west,Unplanned restart,Processed fish,Trap stopped functioning,,0,3.799999952,Yes,8.5,1.74000001
2,6292,2013-01-08T12:25:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning but not normally,5083,3,3.599999905,Yes,8.5,2.640000105
2,6197,2013-01-08T13:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7644,5.400000095,5.199999809,Yes,8.5,1.74000001
2,6103,2013-01-09T10:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4987,3.5,3.700000048,Yes,8,1.830000043
2,6293,2013-01-09T11:00:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,4988,3.700000048,3.599999905,Yes,8.5,2.289999962
2,6198,2013-01-09T12:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6958,5,5.099999905,Yes,8,1.830000043
2,6294,2013-01-10T10:30:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,4940,3.599999905,3.400000095,Yes,8.5,2.450000048
2,6104,2013-01-10T12:50:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5510,3.599999905,3.5,Yes,8.5,2.24000001
2,6199,2013-01-10T13:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7560,5.099999905,5.199999809,Yes,8.5,2.24000001
2,6295,2013-01-10T15:15:23Z,Gateway Riffle,Gateway_main1,Service/adjust/clean trap,Not applicable,Trap functioning normally,,,,Yes,,
2,6296,2013-01-11T09:15:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,4940,3.799999952,4,Yes,8,2.519999981
2,6105,2013-01-11T12:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4750,3.299999952,3.900000095,Yes,8.5,2.069999933
2,6200,2013-01-11T12:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6888,4.900000095,5,Yes,8.5,2.069999933
2,6297,2013-01-11T15:00:23Z,Gateway Riffle,Gateway_main1,Service/adjust/clean trap,Not applicable,Trap functioning normally,,,,No,,
2,6298,2013-01-12T08:58:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap stopped functioning,4845,0,3.700000048,Yes,8,1.950000048
2,6106,2013-01-12T11:39:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4750,4.400000095,3.5,Yes,8,1.690000057
2,6201,2013-01-12T12:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7220,4.599999905,5,Yes,8,1.690000057
2,6299,2013-01-13T09:30:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning but not normally,5130,3.700000048,4,Yes,7,2.059999943
2,6107,2013-01-13T12:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4797,3.200000048,3.200000048,Yes,6.5,1.50999999
2,6202,2013-01-13T12:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6887,5,5,Yes,6.5,1.50999999
2,6300,2013-01-13T14:34:23Z,Gateway Riffle,Gateway_main1,Service/adjust/clean trap,Not applicable,Trap functioning normally,,,,No,,
2,6108,2013-01-14T10:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4227,3.200000048,3.200000048,Yes,6.300000191,1.429999948
2,6203,2013-01-14T10:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6460,4.900000095,4.800000191,Yes,6.300000191,1.429999948
2,6301,2013-01-14T11:15:23Z,Gateway Riffle,Gateway_main1,End trapping,Processed fish,Trap functioning normally,5843,4.099999905,0,Yes,7.5,1.820000052
2,6302,2013-01-14T15:30:23Z,Gateway Riffle,Gateway_main1,Start trap & begin trapping,Not applicable,Trap functioning normally,,0,4.099999905,Yes,7.5,1.820000052
2,6303,2013-01-15T11:30:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning but not normally,4370,3.700000048,3.700000048,Yes,7.5,2.529999971
2,6109,2013-01-15T12:49:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4707,3,3.400000095,Yes,7,1.679999948
2,6204,2013-01-15T14:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7980,4.900000095,5,Yes,7,1.679999948
2,6304,2013-01-15T15:45:23Z,Gateway Riffle,Gateway_main1,Service/adjust/clean trap,Not applicable,Trap functioning but not normally,,,3.700000048,Yes,7.5,2.529999971
2,6305,2013-01-16T10:15:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,,3.799999952,3.900000095,Yes,7.5,2.24000001
2,6205,2013-01-16T13:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6983,5.099999905,4.599999905,Yes,7,1.590000033
2,6306,2013-01-16T13:45:23Z,Gateway Riffle,Gateway_main1,Service/adjust/clean trap,Not applicable,Trap functioning but not normally,665,,3,Yes,7.5,
2,6110,2013-01-16T15:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5415,3.400000095,3.200000048,Yes,7,1.590000033
2,6308,2013-01-17T12:00:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,4323,2.900000095,3.5,Yes,7.5,2.029999971
2,6111,2013-01-17T12:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4037,3.099999905,3.099999905,Yes,7.5,1.470000029
2,6206,2013-01-17T13:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7125,5.099999905,5,Yes,7.5,1.470000029
2,6307,2013-01-17T15:00:23Z,Gateway Riffle,Gateway_main1,Service/adjust/clean trap,Not applicable,Trap functioning normally,,,,No,,
2,6112,2013-01-18T10:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,3942,3.099999905,3.700000048,Yes,7,1.860000014
2,6309,2013-01-18T10:15:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning but not normally,4513,3.299999952,3.299999952,Yes,7.5,1.950000048
2,6207,2013-01-18T12:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6508,4.800000191,5.199999809,Yes,7,1.860000014
2,6310,2013-01-18T15:00:23Z,Gateway Riffle,Gateway_main1,Service/adjust/clean trap,Not applicable,Trap functioning but not normally,,,,No,,
2,6311,2013-01-19T09:02:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,4940,3.700000048,3.700000048,Yes,7,1.480000019
2,6312,2013-01-19T09:40:23Z,Gateway Riffle,Gateway_main1,Service/adjust/clean trap,Not applicable,Trap functioning normally,,,,No,,
2,6113,2013-01-19T11:48:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5273,3.5,3.400000095,Yes,7.5,1.299999952
2,6208,2013-01-19T13:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7363,4.900000095,4.900000095,Yes,7.5,1.299999952
2,6313,2013-01-20T09:15:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning but not normally,5177,3.700000048,3.599999905,Yes,7,1.320000052
2,6114,2013-01-20T12:30:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4655,3,3.099999905,Yes,7.5,1.269999981
2,6209,2013-01-20T14:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7078,4.599999905,4.599999905,Yes,7.5,1.269999981
2,6314,2013-01-21T08:49:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,4608,3.099999905,3.5,Yes,7,1.350000024
2,6115,2013-01-21T09:24:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,3610,2.900000095,3.599999905,Yes,7,1.179999948
2,6210,2013-01-21T11:15:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5700,4.800000191,5.199999809,Yes,,
2,6315,2013-01-22T11:10:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,7995,3.299999952,3.799999952,Yes,7.800000191,1.860000014
2,6116,2013-01-22T11:27:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,5083,3.099999905,3,Yes,7.5,1.75
2,6211,2013-01-22T13:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7553,4.900000095,4.699999809,Yes,7.5,1.75
2,6212,2013-01-23T10:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5938,4.400000095,5.099999905,Yes,8,1.200000048
2,6316,2013-01-23T11:10:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,5273,3.700000048,4.199999809,Yes,8,1.649999976
2,6117,2013-01-23T12:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,3942,2.799999952,3.599999905,Yes,8,1.200000048
2,6317,2013-01-24T10:00:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,4465,2.900000095,3.5,Yes,8,1.690000057
2,6213,2013-01-24T11:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6983,4.400000095,5,Yes,8,1.49000001
2,6118,2013-01-24T12:10:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4798,2.900000095,3.5,Yes,8,1.49000001
2,6318,2013-01-25T08:45:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,4845,3.400000095,3.700000048,Yes,8,1.679999948
2,6119,2013-01-25T10:45:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4323,2.900000095,3.5,Yes,8.5,1.419999957
2,6214,2013-01-25T10:45:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6745,4.400000095,5,Yes,8.5,1.419999957
2,6319,2013-01-26T09:30:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,5178,3.299999952,3.700000048,Yes,8.5,1.389999986
2,6120,2013-01-26T12:15:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4513,2.599999905,3.200000048,Yes,9,1.179999948
2,6215,2013-01-26T12:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6983,4.300000191,4.800000191,Yes,9,1.179999948
2,6320,2013-01-27T10:05:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,5083,3.200000048,3.799999952,Yes,8,1.309999943
2,6216,2013-01-27T13:30:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6840,4.300000191,4.599999905,Yes,8.5,1.169999957
2,6121,2013-01-27T14:00:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,4418,2.599999905,3.099999905,Yes,8.5,1.169999957
2,6321,2013-01-27T15:45:23Z,Gateway Riffle,Gateway_main1,Service/adjust/clean trap,Not applicable,Trap functioning normally,,,,No,,
2,6122,2013-01-28T11:40:00Z,Herringer Riffle,Herringer_west,Continue trapping,Processed fish,Trap functioning normally,3658,2.799999952,3,Yes,8.5,0.949999988
2,6217,2013-01-28T13:00:00Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6365,4.5,4.800000191,Yes,8.5,0.949999988
2,6322,2013-01-28T15:00:23Z,Gateway Riffle,Gateway_main1,Continue trapping,Processed fish,Trap functioning normally,5700,2.900000095,3.599999905,Yes,9,1.539999962
