trap_visit_ID,visit_time,site_name,subsite_name,visit_type,fish_processed,trap_functioning,include_catch,discharge,water_vel,water_temp,turbidity,dissolved_O,conductivity
7184,2022-03-27T11:00:06Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4170,0.400000006,18.20000076,8.720000267,100.4000015,178.5
7186,2022-03-28T10:30:08Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4280,0.5,18.10000038,8.619999886,97.90000153,190.8000031
7188,2022-03-29T11:30:31Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,4310,0.600000024,17,10.10000038,96.09999847,193.6000061
7190,2022-03-30T10:15:57Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4270,0.5,17,9.93999958,96.90000153,192.6000061
7192,2022-03-31T11:00:54Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4250,0.5,16.29999924,11.11999989,95.80000305,195.6999969
7194,2022-04-01T10:00:39Z,Knights Landing RST,8.3,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,4280,0.5,16.39999962,10.25,97.09999847,193.3999939
7196,2022-04-02T10:00:43Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,4330,0.400000006,17,11.39999962,98.90000153,190.3999939
7198,2022-04-03T09:30:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,4480,0.5,17,10.10000038,98.40000153,173.6000061
7200,2022-04-04T10:00:05Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,4480,0.300000012,17.10000038,10.93999958,97.59999847,172.5
7202,2022-04-05T10:15:19Z,Knights Landing RST,8.3,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,4410,0.400000006,16.70000076,9.789999962,98.09999847,172.1000061
7204,2022-04-06T10:15:28Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4390,0.5,16.39999962,9.479999542,98.09999847,173.1000061
7206,2022-04-07T10:15:14Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4330,0.5,17.10000038,9.75,98.69999695,172.8000031
7208,2022-04-08T10:45:47Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4250,0.400000006,17.60000038,9.859999657,100.5,174.8000031
7210,2022-04-09T11:00:04Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4270,0.400000006,17.5,10.93000031,99,166.8999939
7212,2022-04-10T08:45:46Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4240,0.5,16.20000076,9.659999847,96,167.3000031
7214,2022-04-11T11:30:28Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4250,0.400000006,16,8.529999733,96.59999847,164.1000061
7216,2022-04-12T10:30:23Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4200,0.600000024,15.39999962,9.220000267,96.59999847,168.8999939
7218,2022-04-13T10:15:18Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4080,0.5,15.19999981,9.06000042,97.09999847,170.6000061
7220,2022-04-14T09:45:53Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4070,0.5,14.69999981,9.159999847,95.90000153,166
7222,2022-04-15T10:15:31Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4060,0.600000024,14.5,9.210000038,96.90000153,165.8999939
7224,2022-04-16T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4300,0.5,15,8.75,97,166.8000031
7226,2022-04-17T12:30:54Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5010,0.600000024,14.89999962,9.729999542,98.19999695,171
7228,2022-04-18T10:30:12Z,Knights Landing RST,8.3,Continue trapping,Processed fish,"Trap functioning, but not normally",Yes,5900,0.5,14.89999962,10.69999981,97.19999695,166.1999969
7230,2022-04-19T10:45:01Z,Knights Landing RST,8.3,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,6023,0.600000024,14.80000019,13.77000046,96.19999695,156.6999969
7232,2022-04-20T11:30:25Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,5260,0.300000012,15.10000038,12.46000004,95.40000153,153.8999939
7234,2022-04-21T11:30:59Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5750,0.600000024,15.10000038,14.14999962,93.30000305,151.1000061
7236,2022-04-22T10:00:43Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,5760,0.400000006,14.69999981,13.81000042,94.19999695,155.1000061
7238,2022-04-23T10:00:59Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,6340,0.5,14.80000019,11.43000031,96.59999847,157.6999969
7240,2022-04-24T09:45:21Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,6360,0.600000024,15.39999962,13.18999958,98.09999847,152.1000061
7242,2022-04-25T10:45:34Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,5800,0.5,16.20000076,12.47000027,98.59999847,150.3999939
7244,2022-04-26T11:00:43Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,5380,0.600000024,17.39999962,12.71000004,96.5,146.6999969
7246,2022-04-27T10:45:37Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,5130,0.5,18,12.36999989,96.90000153,149.3999939
7248,2022-04-28T10:30:55Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4900,0.300000012,18.29999924,10.09000015,97.19999695,154.1999969
7250,2022-04-29T09:30:55Z,Knights Landing RST,8.3,End trapping,No fish were caught,Trap stopped functioning,Yes,4730,0.5,18.5,10.82999992,96,156.6999969
7251,2022-04-29T10:00:32Z,Knights Landing RST,8.3,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
7254,2022-04-30T09:45:36Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4600,0.600000024,18.89999962,11.60000038,97.09999847,158.1000061
7256,2022-05-01T10:30:58Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4540,0.699999988,18.79999924,11.25,96.30000305,158.1000061
7258,2022-05-02T09:15:36Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4470,0.699999988,18.79999924,9.659999847,96.30000305,158
7260,2022-05-03T14:30:28Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4480,0.600000024,18.89999962,10.10000038,99.80000305,163
7262,2022-05-04T10:00:30Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,4170,0.600000024,19.10000038,9.850000381,99.80000305,160
7264,2022-05-05T12:15:18Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3980,0.5,19.20000076,9.130000114,97.69999695,160.3000031
7266,2022-05-06T10:15:41Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3880,0.600000024,18.70000076,8.279999733,95,159.8000031
7268,2022-05-07T10:15:33Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3860,0.600000024,18.60000038,11.10999966,94.90000153,167.8000031
7270,2022-05-08T08:45:59Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3880,0.600000024,19.10000038,8.699999809,97.90000153,163.1000061
7272,2022-05-09T10:15:28Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3900,0.5,18.10000038,8.850000381,96.59999847,162.8999939
7274,2022-05-10T10:00:50Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3940,0.600000024,17.60000038,8.130000114,97.30000305,162.3000031
7276,2022-05-11T10:45:55Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3960,0.5,17,8.420000076,98.19999695,161.8999939
7278,2022-05-12T10:45:37Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3980,0.5,17.39999962,7.349999905,98.69999695,161.1999969
7280,2022-05-13T10:45:06Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3930,0.5,17.5,7.190000057,98.69999695,161
7282,2022-05-14T09:30:13Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3980,0.5,18.79999924,7.239999771,99.5,161.8000031
7284,2022-05-15T10:30:20Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3980,0.600000024,19.89999962,6.849999905,100.0999985,162.1000061
7286,2022-05-16T10:30:21Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,4004,0.5,20.60000038,6.400000095,97.09999847,161.3000031
7288,2022-05-17T12:00:21Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3940,0.400000006,21.5,6.699999809,97,161.6999969
7290,2022-05-18T09:30:25Z,Knights Landing RST,8.3,End trapping,No catch data; fish released,Trap functioning normally,No,4010,0.400000006,22.29999924,8.390000343,96.5,162.1000061
7348,2022-06-26T10:15:37Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3223,0.400000006,15.19999981,3.440000057,98.59999847,161.8999939
7330,2022-10-14T11:30:10Z,Knights Landing RST,8.3,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,Yes,3249,NA,20,4,97.19999695,157.3000031
7332,2022-10-15T13:00:38Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,"Trap functioning, but not normally",Yes,3222,0.400000006,20,3.799999952,98.09999847,156.3000031
7334,2022-10-16T13:30:13Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3222,0.5,19.70000076,3.299999952,99,157
7336,2022-10-17T10:45:54Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,"Trap functioning, but not normally",Yes,3217,1.399999976,19,3.799999952,97,159
7338,2022-10-18T13:15:18Z,Knights Landing RST,8.3,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,3217,1.399999976,18.89999962,9,97.19999695,159
7340,2022-10-19T12:00:32Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3211,0.400000006,18.79999924,4.199999809,97.5,159
7342,2022-10-20T12:15:38Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3222,1.299999952,18.79999924,4,97.40000153,160.1999969
7344,2022-10-21T10:15:06Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3228,1.200000048,18.5,4,97.5,159.1000061
7346,2022-10-22T14:30:52Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3228,NA,17.79999924,3.599999905,99.69999695,157.5
7839,2022-10-23T10:45:55Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3217,NA,17.10000038,3.880000114,98.5,159.6999969
7841,2022-10-24T10:00:54Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3206,0.400000006,16,5.78000021,96.80000305,162.3000031
7843,2022-10-25T10:45:43Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3211,0.5,15.69999981,3.900000095,97.09999847,160.1000061
7845,2022-10-26T10:15:13Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3223,0.400000006,15.19999981,3.400000095,98.59999847,161.8999939
7350,2022-10-27T10:45:26Z,Knights Landing RST,8.3,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,3260,0.400000006,14.89999962,3,99,157.8999939
7352,2022-10-28T10:15:51Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3260,0.5,14.69999981,3.200000048,98,157.8999939
7355,2022-10-29T11:30:53Z,Knights Landing RST,8.3,Continue trapping,No fish were caught,Trap functioning normally,Yes,3260,0.5,14.60000038,3.160000086,99,160
7357,2022-10-30T10:00:50Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3249,0.5,14.19999981,3.210000038,98,159.6000061
7359,2022-10-31T10:30:54Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3309,0.400000006,14.39999962,3.099999905,98.30000305,159.5
7847,2022-11-01T10:15:55Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3266,0.300000012,14.30000019,2.940000057,98,159.6000061
7363,2022-11-02T11:30:17Z,Knights Landing RST,8.3,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,3163,NA,13.39999962,2.410000086,97.09999847,159.3000031
7365,2022-11-03T10:45:13Z,Knights Landing RST,8.3,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,3363,0.300000012,13,2.220000029,97,160
7367,2022-11-04T10:15:36Z,Knights Landing RST,8.3,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,3390,0.400000006,12.60000038,2.980000019,97,160
7369,2022-11-05T11:30:11Z,Knights Landing RST,8.3,End trapping,Processed fish,Trap stopped functioning,Yes,3412,0.300000012,12.69999981,3.230000019,98,160.1000061
7371,2022-11-06T09:45:45Z,Knights Landing RST,8.3,Service/adjust/clean trap,N/A; not a sampling visit,Trap not in service,Yes,3433,0.300000012,13,4.269999981,97.19999695,159.8999939
7373,2022-11-07T09:45:08Z,Knights Landing RST,8.3,Service/adjust/clean trap,N/A; not a sampling visit,Trap not in service,Yes,NA,NA,NA,NA,NA,NA
7375,2022-11-08T10:00:49Z,Knights Landing RST,8.3,Service/adjust/clean trap,N/A; not a sampling visit,Trap not in service,Yes,3700,0.200000003,12.30000019,2.930000067,95.40000153,159.6999969
7377,2022-11-09T10:30:15Z,Knights Landing RST,8.3,Service/adjust/clean trap,N/A; not a sampling visit,Trap not in service,Yes,3917,0.600000024,11.5,3.019999981,95.30000305,159.8000031
7379,2022-11-10T11:30:42Z,Knights Landing RST,8.3,Service/adjust/clean trap,N/A; not a sampling visit,Trap not in service,Yes,4128,0.600000024,11.19999981,3.5,96.30000305,157.6000061
7381,2022-11-11T10:45:32Z,Knights Landing RST,8.3,Service/adjust/clean trap,N/A; not a sampling visit,Trap not in service,Yes,4099,0.600000024,10.89999962,3.900000095,98.09999847,154.8999939
7383,2022-11-12T10:45:42Z,Knights Landing RST,8.3,Service/adjust/clean trap,N/A; not a sampling visit,Trap not in service,Yes,3772,0.699999988,10.80000019,3.700000048,97.5,158.1000061
7385,2022-11-13T08:30:05Z,Knights Landing RST,8.3,Service/adjust/clean trap,N/A; not a sampling visit,Trap not in service,Yes,3465,0.600000024,11,3.339999914,97.59999847,164.6999969
7387,2022-11-14T10:45:49Z,Knights Landing RST,8.3,Service/adjust/clean trap,N/A; not a sampling visit,Trap not in service,Yes,3546,0.600000024,10.80000019,3.210000038,97,164
7389,2022-11-15T11:30:49Z,Knights Landing RST,8.3,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,3417,0.600000024,10.60000038,2.640000105,97.80000305,169.3000031
7391,2022-11-16T11:00:46Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3412,0.5,10.39999962,3.099999905,98.69999695,167.8999939
7393,2022-11-17T11:30:41Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3379,0.400000006,10.60000038,2.75,99.09999847,167.1999969
7395,2022-11-18T22:45:24Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3352,0.400000006,10.80000019,2.789999962,99.19999695,167
7397,2022-11-19T11:00:01Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3266,0.400000006,10.19999981,2.75,98.59999847,166.8999939
7399,2022-11-20T09:45:17Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3179,0.5,10.19999981,2.269999981,98.40000153,166.6999969
7401,2022-11-21T10:15:45Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3135,0.5,9.899999619,2.339999914,98.90000153,166.5
7403,2022-11-22T10:45:23Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3135,0.5,9.899999619,1.980000019,99.19999695,166.5
7405,2022-11-23T10:30:05Z,Knights Landing RST,8.3,End trapping,Processed fish,Trap functioning normally,Yes,3087,0.449999988,9.800000191,2.069999933,100.1999969,166.1000061
7407,2022-11-25T11:00:55Z,Knights Landing RST,8.3,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,3108,0.600000024,10,1.620000005,99.80000305,165.8000031
7409,2022-11-26T10:45:49Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3152,0.400000006,10.10000038,1.769999981,97,165.8000031
7411,2022-11-27T10:15:13Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3168,0.5,10.30000019,2.450000048,96,165.5
7413,2022-11-28T11:15:11Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3201,0.300000012,10.5,3.00999999,99,165.6999969
7415,2022-11-29T11:45:25Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3184,0.5,10.39999962,2.150000095,97.69999695,165.6999969
7417,2022-11-30T11:45:56Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,Yes,3146,0.400000006,10.10000038,1.74000001,96,166.1999969
7419,2022-12-01T11:45:01Z,Knights Landing RST,8.3,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,3201,0.349999994,10,1.830000043,96.90000153,165.3999939
7421,2022-12-02T10:45:00Z,Knights Landing RST,8.3,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,3282,0.600000024,9.199999809,1.970000029,98,165.3999939
7423,2022-12-03T10:30:35Z,Knights Landing RST,8.3,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,3460,0.5,9.100000381,2.190000057,98.19999695,166.1999969
7425,2022-12-04T00:45:17Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,Yes,3801,0.300000012,8.899999619,2.950000048,95.59999847,174.6000061
7427,2022-12-05T12:15:28Z,Knights Landing RST,8.3,End trapping,Processed fish,Trap stopped functioning,Yes,4077,0.5,9,3.269999981,95.69999695,177.3000031
